player,matches_played,wins,cb_opportunities,cb_successes,avg_rank,best_rank,win_rate,comeback_rate,ace_rate,df_rate,first_serve_in,first_serve_won,second_serve_won,srv_pts_won,bp_save_rate,ret_pts_won,bp_conv_rate,clutch_index,serve_style_score
Jerzy Janowicz,191,99,95,21,81.6020942408377,14.0,0.518324607329843,0.22105263157894736,0.11047997727918205,0.060139165009940355,0.6199943197955127,0.7473660100778745,0.4914050822122571,0.6500994035785288,0.6389140271493212,0.3374109520040296,0.3630069238377844,0.004221793814438657,0.46865399882564635
Jiri Lehecka,220,128,96,22,40.45662100456621,13.0,0.5818181818181818,0.22916666666666666,0.09043552001938336,0.029499061118177964,0.6361378641952874,0.7294800990287564,0.5202264025303812,0.6533406020958266,0.6357878068091845,0.3520877781164279,0.38190184049079756,0.3153186452126966,0.46356295598178276
Jiri Novak,383,224,177,46,32.08093994778068,6.0,0.5848563968668408,0.2598870056497175,0.054993609640314044,0.026474347270403504,0.6530217272229323,0.6906000111838059,0.5072616291307094,0.6269855760452803,0.5980024968789014,0.4005332385353715,0.422425952045134,0.4813769620808586,0.4260369715728885
Jiri Vanek,184,65,119,17,109.69021739130434,77.0,0.3532608695652174,0.14285714285714285,0.0736196319018405,0.03613564349760669,0.5866648688734578,0.6921397379912664,0.4508236829228511,0.5923953347266231,0.5871382636655949,0.3603090972953986,0.40276577355229043,-0.06994891560324346,0.3051412239472169
Jiri Vesely,300,142,152,25,79.43,35.0,0.47333333333333333,0.16447368421052633,0.0985129354247301,0.0474231004277857,0.6452638011815034,0.7283747947973229,0.5051108303663718,0.6491749847219392,0.6357615894039735,0.3442912254781253,0.3770139634801289,0.22137903861219543,0.5038520680283577
Jo-Wilfried Tsonga,681,457,265,86,27.45814977973568,5.0,0.671071953010279,0.32452830188679244,0.1222583265637693,0.029798390074588288,0.6202274573517466,0.7770732868964696,0.5289256198347108,0.6828336164241932,0.6717112922002328,0.35624625333793525,0.39659143251957624,1.175610727336594,0.49542086136544705
Joachim Johansson,127,72,57,11,138.736,9.0,0.5669291338582677,0.19298245614035087,0.1848002598246184,0.05575403269459781,0.6216303994803508,0.7941483803552769,0.5293276108726752,0.6939482515968388,0.7053045186640472,0.31665768194070076,0.34395973154362414,0.7103101998322476,0.637954030612384
Joao Sousa,476,208,271,54,70.85924369747899,28.0,0.4369747899159664,0.1992619926199262,0.04546977055769553,0.027801038352034835,0.609696868196282,0.693769170901433,0.4912393620825288,0.6147211522358064,0.5773881499395405,0.3667769100358522,0.3776768332251785,-0.7071755774746774,0.2988732880433794
John Isner,800,488,332,96,32.905,9.0,0.61,0.2891566265060241,0.21238835064443862,0.026228506589857727,0.6897966308806843,0.7877599223923405,0.5600731570061902,0.7171307206656775,0.7074502247912653,0.2957206356584643,0.3023004059539919,-0.052134861907555896,0.8660619927306104
John Millman,263,118,157,35,75.54372623574145,33.0,0.44866920152091255,0.2229299363057325,0.04831378965548586,0.0228161076265794,0.6228979183710571,0.681503101058008,0.5259732433409666,0.6228524679574584,0.5913705583756346,0.3704202461109821,0.4089157952669235,0.11595904991059514,0.3374912131590305
Jonas Bjorkman,372,178,190,35,60.05913978494624,25.0,0.478494623655914,0.18421052631578946,0.0557860765329645,0.03855020037592652,0.5877930276270525,0.7022444793049354,0.49746192893401014,0.6178316842217257,0.5944700460829493,0.38381498770623246,0.3938688397361273,-0.12194807973664748,0.26823681437716307
Jordan Thompson,318,150,176,39,66.65723270440252,26.0,0.4716981132075472,0.2215909090909091,0.08402366863905325,0.023057835464783356,0.6160335941973659,0.7157464212678937,0.511135414595347,0.6371826684481772,0.6101163831692032,0.3553578190079515,0.36142322097378277,-0.4904230998902719,0.4001230300691065
Jose Acasuso,358,187,177,37,60.34357541899441,20.0,0.5223463687150838,0.20903954802259886,0.0730096323963043,0.03656379005307647,0.5418910949479064,0.7240078357396793,0.5081531067627875,0.625122862197759,0.605098389982111,0.37425418242795305,0.39084357778719797,-0.008452922199354895,0.19425872228938287
Juan Carlos Ferrero,689,444,278,83,24.150943396226417,1.0,0.6444121915820029,0.29856115107913667,0.05140705882352941,0.02819764705882353,0.6386070588235294,0.6921535105818546,0.5420073962185531,0.6378917647058824,0.6250830932860625,0.39537080774681155,0.40083545223392664,0.504957142314808,0.38279880286825324
Juan Ignacio Chela,582,313,296,73,47.922680412371136,16.0,0.5378006872852233,0.24662162162162163,0.039830314148131166,0.03687227700068792,0.6045173125429947,0.6775404923567121,0.503391894242477,0.6086677367576244,0.5841981132075472,0.4045070676963375,0.42727070841661113,0.35148136975387356,0.27366016347341404
Juan Martin del Potro,589,429,198,66,52.555178268251275,3.0,0.7283531409168081,0.3333333333333333,0.09919418908182953,0.030189535807513334,0.637498581318806,0.7471604059106285,0.5328115216030056,0.669458631256384,0.6342305037957212,0.3859411816039794,0.41845444059976933,0.989547391174799,0.48637195177962833
Juan Monaco,582,324,250,44,50.93127147766323,10.0,0.5567010309278351,0.176,0.029595160539785947,0.02519776640297813,0.6785248953001396,0.6512704454274252,0.5245711804299051,0.610539785946952,0.5658059664076209,0.4062457538837809,0.4252173913043478,0.01563406249585586,0.43193351250235923
Julien Benneteau,556,264,291,60,75.93884892086331,25.0,0.4748201438848921,0.20618556701030927,0.07433182961938657,0.04227778659352118,0.6429397229841544,0.6936393766307031,0.48593740079994924,0.6194772516038356,0.5854526958290946,0.36935202590990424,0.3890608875128999,-0.3593351896205575,0.44438501579438794
Julien Boutter,135,58,77,12,86.76296296296296,46.0,0.42962962962962964,0.15584415584415584,0.11937623229969528,0.0834378920953576,0.5544004301846209,0.739896540575493,0.4879324215607401,0.6276214375336082,0.625250501002004,0.34812669345043445,0.390452876376989,0.3090127946885771,0.3279843772472828
Jurgen Melzer,663,335,324,72,57.4947209653092,8.0,0.5052790346907994,0.2222222222222222,0.06703618909908825,0.035626782343254206,0.6145720367915813,0.6970459447094961,0.5056794497707378,0.6232879463389164,0.6013357899585444,0.3704010171749178,0.39716636197440586,0.05184749437141424,0.3587654277289768
Justin Gimelstob,147,53,89,11,130.87755102040816,73.0,0.36054421768707484,0.12359550561797752,0.09070313811042122,0.054623258936063096,0.5625943950327236,0.7257270693512304,0.46671782083253405,0.6124349723107904,0.5938069216757741,0.35367329299913575,0.36271186440677966,-0.7287485891194316,0.28425584519096164
Kamil Majchrzak,109,53,51,7,115.04587155963303,53.0,0.48623853211009177,0.13725490196078433,0.06889204545454546,0.026278409090909092,0.6161221590909091,0.7146974063400576,0.5081714461917978,0.6354166666666666,0.6234309623430963,0.3623432979749277,0.37976539589442815,0.07519656101346989,0.366685005811319
Karen Khachanov,545,311,227,60,34.74033149171271,8.0,0.5706422018348624,0.2643171806167401,0.0933716168091168,0.030181623931623932,0.6269586894586895,0.7369000284010224,0.5200477326968974,0.6560051638176638,0.6337399583457305,0.3670905336376481,0.4024684733029246,0.6757875590599745,0.44763907820579985
Karol Beck,174,62,105,12,78.51149425287356,36.0,0.3563218390804598,0.11428571428571428,0.07868286828682869,0.054305430543054305,0.5438043804380438,0.7201379310344828,0.4648142058533377,0.6036603660366037,0.5682684973302822,0.3628088426527959,0.37300843486410495,-0.9435422501558169,0.2115570136518923
Karol Kucera,186,94,99,19,68.93548387096774,17.0,0.5053763440860215,0.1919191919191919,0.07067783701447068,0.06313785224676313,0.5630616907844631,0.7158122548356554,0.4786473766777061,0.6121858339680122,0.563873067534581,0.400014878738283,0.4350194552529183,0.17200432592949844,0.240860106108309
Kei Nishikori,646,436,276,101,42.6780185758514,4.0,0.6749226006191951,0.36594202898550726,0.041146070530463534,0.03203770073064966,0.6177652812704196,0.7016891567037405,0.5315478657273104,0.6366552482030771,0.6091221186856303,0.39370579506253733,0.40484429065743943,0.3242946820842436,0.30899380851339564
Kenneth Carlsen,194,91,112,25,114.38341968911917,50.0,0.4690721649484536,0.22321428571428573,0.09548213081591368,0.036614969656102496,0.6035064059339177,0.7388826815642459,0.4954081632653061,0.6423465947403911,0.6306532663316583,0.3384119739579837,0.3217550274223035,-0.9182262415778752,0.3949640626790991
Kevin Anderson,590,344,276,78,42.899488926746166,5.0,0.5830508474576271,0.2826086956521739,0.15756106656721983,0.03644311848675078,0.6456792425466675,0.7703192684100754,0.5280084200678283,0.6844635050862908,0.6621004566210046,0.34125296226529744,0.358148893360161,0.2851433158816945,0.636198944638064
Kevin Kim,134,41,84,6,108.99253731343283,63.0,0.30597014925373134,0.07142857142857142,0.0663356504468719,0.04478649453823237,0.5825223435948361,0.6991135356290488,0.46289248334919125,0.6004965243296921,0.5501022494887525,0.35962739074422756,0.3812351543942993,-1.0790651964190558,0.2788072524484071
Kristian Pless,130,49,76,10,140.265625,65.0,0.3769230769230769,0.13157894736842105,0.07738157481961727,0.04496496915193977,0.609327616856635,0.7007036210743093,0.5088329764453962,0.625745059081878,0.5995288574793876,0.3460522143536624,0.38808139534883723,-0.15110552016764411,0.36894597239085963
Kristof Vliegen,203,86,112,16,92.29064039408867,30.0,0.4236453201970443,0.14285714285714285,0.07528652803513829,0.029030265596046944,0.6116258321323176,0.6944569120287253,0.5030924191553278,0.6201358863495985,0.5685087055261165,0.3588828655733205,0.3967437874892888,-0.4855545403511024,0.36990822282958935
Kyle Edmund,237,116,109,17,86.17299578059071,14.0,0.48945147679324896,0.1559633027522936,0.07454755892255892,0.03324915824915825,0.5963278619528619,0.7280988089986766,0.5168773621790694,0.6428345959595959,0.6166556510244547,0.35747589276253044,0.382219338092148,0.012898533162484321,0.33084270497279566
Lars Burgsmuller,179,64,120,16,101.91061452513966,65.0,0.3575418994413408,0.13333333333333333,0.051877577599305405,0.04825989436364952,0.5761522321105564,0.6808991586085646,0.4798566063502902,0.5956877215830981,0.5585260115606936,0.3690169840452908,0.3819628647214854,-0.9293142025963005,0.2310680506562029
Laslo Djere,305,147,151,27,68.08852459016393,27.0,0.4819672131147541,0.17880794701986755,0.06774270493758448,0.04062972091913811,0.6075375685775622,0.7101164769009292,0.5047609400324149,0.629522143595452,0.6210575139146568,0.36160965794768607,0.37952679864799616,0.03236117972436364,0.3431290654133715
Leonardo Mayer,366,177,189,41,63.67486338797814,21.0,0.48360655737704916,0.21693121693121692,0.07913320409858765,0.04392827471614511,0.6095956798670729,0.734412265758092,0.5258024472424189,0.6529700913874273,0.6178489702517163,0.3481235674455202,0.3686165273909007,-0.228114456002182,0.3734975575288046
Lleyton Hewitt,770,544,275,110,29.96883116883117,1.0,0.7064935064935065,0.4,0.07978705425046476,0.04561433158695285,0.535017745479128,0.7409419717598004,0.5257878093991931,0.6408991042758154,0.6180454261304439,0.4101708706265257,0.4326492825181299,1.000154196859573,0.19251896345002129
Lloyd Harris,157,77,71,11,116.45222929936305,31.0,0.49044585987261147,0.15492957746478872,0.13305629606397992,0.030029794574251215,0.6404265328524384,0.7487757100881489,0.4858264282599215,0.6542261251372119,0.6135163674762407,0.3419761737911703,0.3859275053304904,0.033225633074856986,0.5688479905190638
Lorenzo Musetti,314,184,150,40,35.27070063694268,5.0,0.5859872611464968,0.26666666666666666,0.04889181298573132,0.025987910687117068,0.6469838397960442,0.7011567306470065,0.5253348864298194,0.639088778321477,0.5958441558441558,0.3803680981595092,0.3982570806100218,-0.01583375582395674,0.39769588834809744
Lorenzo Sonego,357,170,186,37,51.38095238095238,21.0,0.47619047619047616,0.1989247311827957,0.07541762773467534,0.02474313273222898,0.6615293213112462,0.7260288446299329,0.5128549303045947,0.6538757251694974,0.6374028349336991,0.34526493799323565,0.3784304285026481,0.27494353378077774,0.49227391977895285
Lucas Pouille,271,138,143,29,62.494464944649444,11.0,0.5092250922509225,0.20279720279720279,0.0867620003345041,0.04402910185649774,0.5587890951664158,0.732116132894343,0.5058756633813495,0.6322963706305402,0.6281606346058503,0.35488636857428413,0.3886438809261301,0.32132652166489434,0.2661817092262326
Luciano Darderi,128,67,59,7,49.9140625,18.0,0.5234375,0.11864406779661017,0.07573618394513917,0.033783783783783786,0.5886446147640177,0.7161212951858832,0.5123804854130914,0.6323114158935055,0.6042654028436019,0.369233895549685,0.38683602771362585,-0.0985584339720334,0.3146915696421829
Luis Horna,261,131,116,16,77.11111111111111,33.0,0.5019157088122606,0.13793103448275862,0.06344596481429768,0.03552080424462441,0.6737782742250767,0.697198275862069,0.4968327341208697,0.6318346830494276,0.6110735989196489,0.35228912880318686,0.3829022988505747,-0.06404204407678951,0.4956108424251822
Lukas Lacko,240,95,145,22,97.82083333333334,44.0,0.3958333333333333,0.15172413793103448,0.07823903777661004,0.03205465055176038,0.5887779529398026,0.7119198730662436,0.5022007667187278,0.6256787528463829,0.5794392523364486,0.33693059861674224,0.3656532456861134,-0.9041429795176572,0.32058441017375405
Lukas Rosol,280,121,161,29,73.73928571428571,26.0,0.43214285714285716,0.18012422360248448,0.07972839284108284,0.04069610576490692,0.5843601043259286,0.7221238938053097,0.4986476252299037,0.6292382408489973,0.6274611398963731,0.34025309256362857,0.3679428942245295,-0.08601217669132771,0.31308996808007733
Lukasz Kubot,226,96,123,19,103.97787610619469,41.0,0.4247787610619469,0.15447154471544716,0.06039657995270147,0.055545449032805776,0.6222181796131223,0.6865802553357373,0.47576243980738364,0.6069371172154508,0.5776357827476039,0.36574364114772584,0.4047791455467053,-0.1846500971539255,0.36270210990191193
Mackenzie Mcdonald,259,114,118,19,89.5813953488372,37.0,0.44015444015444016,0.16101694915254236,0.06232064281614693,0.03008417830495504,0.6434857470824564,0.6852237252861603,0.5061711832573115,0.6213889420317582,0.5897018970189702,0.3677104280379201,0.40276179516685845,-0.02868797220282826,0.4190062810781288
Magnus Norman,192,110,85,19,42.21875,2.0,0.5729166666666666,0.2235294117647059,0.07690102486920375,0.02823765498459113,0.6086146348455529,0.7094912859161564,0.5033876579381066,0.6288253422203111,0.6055419722901385,0.39112450925406617,0.4050073637702504,0.26968693741782407,0.366133068183238
Malek Jaziri,234,97,133,22,120.74786324786325,43.0,0.41452991452991456,0.16541353383458646,0.05186618744816146,0.03870611003594139,0.537296101741775,0.7115364824534322,0.48769120458891013,0.6079623997788223,0.6156953260242354,0.34858209826117403,0.37323420074349445,-0.17449346584044267,0.1359926963175166
Marat Safin,565,355,231,67,24.58407079646018,1.0,0.6283185840707964,0.29004329004329005,0.10604029894822925,0.027146134799300333,0.5618000499761477,0.7512029436739315,0.5280974598237429,0.6534381318007315,0.6349108789182545,0.37615549231142587,0.3930825549103762,0.5150927171485753,0.31642452931819764
Marc Gicquel,197,89,107,12,74.10659898477158,37.0,0.4517766497461929,0.11214953271028037,0.07807169981334879,0.028898757803951857,0.5705091072922701,0.7232626353790613,0.497677206653679,0.6263757482139409,0.6124542124542125,0.3603421258814312,0.39285714285714285,0.14867968225980643,0.27552290593332446
Marc Rosset,133,60,73,10,74.88721804511279,28.0,0.45112781954887216,0.136986301369863,0.13734703866862458,0.08702887909936369,0.5692608908467939,0.7807394668959587,0.47204545454545455,0.6477728830151738,0.6272040302267002,0.342327635874784,0.3393548387096774,-0.6371163135555991,0.4043054752816415
Marcel Granollers,429,189,220,28,60.18181818181818,20.0,0.4405594405594406,0.12727272727272726,0.054046672533608474,0.030892483233696477,0.611537644524019,0.6871774513695911,0.49308647761893604,0.6117804145297848,0.5689432989690721,0.3742533841582375,0.4010084033613445,-0.39695460118384807,0.3224523332528458
Marcelo Rios,166,104,59,15,30.753012048192772,7.0,0.6265060240963856,0.2542372881355932,0.07177033492822966,0.041524265208475734,0.5868079289131921,0.7073383808969133,0.5229528535980149,0.6311517429938482,0.637537239324727,0.395542472666106,0.4256993006993007,1.1814781634389142,0.30137810416718014
Marco Cecchinato,201,75,121,22,79.14427860696517,16.0,0.373134328358209,0.18181818181818182,0.05342995762451637,0.03175090585272984,0.6574341337591353,0.6762260625875759,0.49085693797059876,0.6127249278388504,0.5747126436781609,0.34965079771897223,0.3637846655791191,-1.0161071669047008,0.43335285527894407
Marco Chiudinelli,147,51,92,11,160.86301369863014,52.0,0.3469387755102041,0.11956521739130435,0.05074132056358781,0.03388894004972834,0.5986739110415323,0.7001999692355022,0.5050481872418541,0.621880467814716,0.5963983050847458,0.34201206087872116,0.37367021276595747,-0.4773044637407373,0.28363349005776345
Marcos Baghdatis,587,337,256,61,51.018739352640544,8.0,0.5741056218057922,0.23828125,0.09152261941045849,0.04042756999172726,0.5324160752383855,0.7488959764474975,0.5160629481329733,0.6400269952540601,0.6037057522123894,0.3759478799530065,0.4022140221402214,0.18663562624322064,0.21225615045901616
Marcos Giron,286,132,152,29,69.83566433566433,37.0,0.46153846153846156,0.19078947368421054,0.06451191926222377,0.02105446319819036,0.6099269183922046,0.7152128949432993,0.5088658414185346,0.6347224638942057,0.6077812828601472,0.3542869546342522,0.3771209633278599,-0.22773955887038197,0.3417882204635388
Mardy Fish,502,291,237,66,66.042,7.0,0.5796812749003984,0.27848101265822783,0.12577254239078758,0.03697638793513285,0.5382177381015266,0.7698989105898518,0.5182452528025624,0.6536897152818129,0.6223085068831627,0.3683083511777302,0.40350877192982454,0.5113656389002565,0.30262442587630045
Mariano Navone,101,44,51,11,62.148514851485146,29.0,0.43564356435643564,0.21568627450980393,0.02966422620550366,0.031052764453420853,0.6624589750063116,0.6398628048780488,0.49364248317127896,0.5905074476142388,0.5714285714285714,0.40537823573762255,0.42962962962962964,0.19071196878860963,0.39278660506634483
Mariano Puerta,158,88,63,10,62.94303797468354,9.0,0.5569620253164557,0.15873015873015872,0.052306061141544444,0.027743417564940802,0.6528538611062025,0.6956286371633509,0.5171799440061084,0.6336808623431702,0.5921325051759835,0.37131871012846285,0.41164453524004085,0.18045235953903196,0.41964888400938494
Mariano Zabaleta,299,147,151,28,61.82943143812709,21.0,0.4916387959866221,0.18543046357615894,0.053598977387931415,0.04222682593555781,0.5766738660907127,0.6985400901933807,0.5076009995835069,0.6177105831533477,0.5896686159844055,0.3846120351824436,0.3815261044176707,-0.4355145492378849,0.23617268784588336
Marin Cilic,947,590,373,102,39.08245243128964,3.0,0.6230200633579726,0.2734584450402145,0.11641874899673604,0.03733479586922789,0.5680079190967949,0.7696999670293438,0.5216139220907908,0.6625287602332923,0.64256581386726,0.37480190174326466,0.38524952156631825,0.4886591748778265,0.3546932484824036
Marinko Matosevic,151,60,90,14,85.0794701986755,39.0,0.3973509933774834,0.15555555555555556,0.05642580427825501,0.036887316826680144,0.5974397844028971,0.678883563574852,0.48284518828451883,0.5999663129526697,0.587532023911187,0.36859058065639416,0.3901673640167364,-0.3046377018676779,0.2932575859142448
Mario Ancic,334,205,145,36,58.23652694610779,9.0,0.6137724550898204,0.2482758620689655,0.11810383380087003,0.03378460787900964,0.6133674838394926,0.7554848545105057,0.5185068349106204,0.663861446517868,0.6235224586288416,0.36935644550707314,0.39972080037226615,0.45846686251942276,0.46939984166255777
Marius Copil,156,64,82,8,138.71153846153845,56.0,0.41025641025641024,0.0975609756097561,0.13667225112423947,0.03791552773124063,0.5754342650559915,0.7569721115537849,0.519833852544133,0.6562913323340094,0.6277974087161367,0.3253643796658372,0.34620886981402005,-0.49641430651591256,0.41790599380439664
Mark Philippoussis,236,136,114,30,66.55084745762711,9.0,0.576271186440678,0.2631578947368421,0.17008876056036787,0.060153994225216556,0.5684418778740241,0.7987019095099238,0.5089827778466113,0.6736712651053364,0.6306156405990017,0.34642348848242055,0.36838340486409155,-0.026719703304616704,0.4751237942529842
Martin Klizan,283,141,136,30,68.60070671378092,25.0,0.49823321554770317,0.22058823529411764,0.05626657979243263,0.043700842369804996,0.5867733978684786,0.6894035532994924,0.4951007996395991,0.6091124866198167,0.6071770334928229,0.3706429124709527,0.4167121791370836,0.5199926501128342,0.2668112929124448
Martin Vassallo Arguello,121,44,77,10,88.00826446280992,47.0,0.36363636363636365,0.12987012987012986,0.03597520478193491,0.034757582466238654,0.6755589993358424,0.6360806160904473,0.48072330262708973,0.5856763338499004,0.5674562306900103,0.36083801498127344,0.4,-0.4402258771276979,0.4388683632089228
Martin Verkerk,121,55,61,12,130.55371900826447,14.0,0.45454545454545453,0.19672131147540983,0.14997344662772172,0.05937334041423261,0.5957514604354753,0.7586022463897308,0.5021019442984761,0.6549123738714817,0.6413502109704642,0.3260579064587973,0.3862876254180602,0.4889197312777939,0.49718956418859694
Marton Fucsovics,360,182,163,36,82.01114206128133,31.0,0.5055555555555555,0.22085889570552147,0.05298956589865033,0.03992023076101278,0.5895089206224849,0.7038178083846804,0.5094126832653769,0.6240162387379367,0.6015341138473961,0.385308918087783,0.3978939450921399,0.06896576730150954,0.26621444009743883
Matteo Arnaldi,138,65,66,16,54.55072463768116,29.0,0.47101449275362317,0.24242424242424243,0.07463931281794679,0.03827870903177383,0.5720957384705195,0.7048104956268222,0.5098421360358605,0.6213827036944375,0.6322160148975792,0.36096927736910434,0.3677555321390938,-0.012927340158276013,0.27177006024094064
Matteo Berrettini,332,216,131,41,38.25301204819277,6.0,0.6506024096385542,0.31297709923664124,0.12396219918123733,0.023147262501434746,0.643111298159697,0.7782140519959545,0.5309819897084048,0.68997972223285,0.6846957590657652,0.34760223595175055,0.3717635564240352,0.9099604120710307,0.5551890354653295
Matthew Ebden,199,76,117,19,121.06060606060606,39.0,0.38190954773869346,0.1623931623931624,0.07478101712642175,0.05961563603085371,0.6132174140410511,0.7076004690331521,0.4574953523745141,0.6108641652503595,0.5693481276005548,0.35317942486836773,0.39428076256499134,-0.5191429623030602,0.3726772357050818
Max Mirnyi,428,210,203,36,49.35747663551402,18.0,0.49065420560747663,0.17733990147783252,0.11875019967413182,0.04482284911025207,0.629213124181336,0.7591266818989592,0.5111149405479924,0.6671671831570877,0.6394927536231884,0.3345489443378119,0.36086344439230406,-0.027456514195351334,0.5095991109667564
Maxime Cressy,100,43,53,9,75.09,31.0,0.43,0.16981132075471697,0.1713221601489758,0.10870577281191807,0.6032355679702048,0.7881535790082963,0.5203872103256086,0.681913407821229,0.6653771760154739,0.3084243919633416,0.367170626349892,0.510585956368777,0.5629794968134766
Maximilian Marterer,120,41,77,7,115.825,45.0,0.3416666666666667,0.09090909090909091,0.08056514236410699,0.02739430543572045,0.6334124245038827,0.6911288949429593,0.5222124154162989,0.6292062122519413,0.6010037641154329,0.32212409420289856,0.3586206896551724,-0.6909778275832044,0.43494298779744023
Michael Berrer,222,82,130,18,95.06306306306307,42.0,0.36936936936936937,0.13846153846153847,0.07259713701431493,0.04294478527607362,0.641785957736878,0.708620994866348,0.4836663495084047,0.6280390820268121,0.6083385975994946,0.34508657264075215,0.3693623639191291,-0.36719389518063716,0.43770449164641717
Michael Chang,139,65,74,12,58.75539568345324,21.0,0.4676258992805755,0.16216216216216217,0.047502270663033606,0.022252497729336965,0.5617620345140781,0.6934518997574778,0.49409326424870464,0.6060853769300636,0.5696445725264169,0.3918795620437956,0.42217898832684825,0.01939732651306947,0.1861354476834847
Michael Llodra,383,181,192,27,75.88250652741515,21.0,0.4725848563968668,0.140625,0.10172595028991896,0.04279271642195924,0.6220880946729511,0.7357462117082743,0.5117092866756393,0.651079990505578,0.6211530125704378,0.3455152899464766,0.36267281105990784,-0.28855636058243495,0.45430571971377054
Michael Russell,217,75,131,17,104.31797235023042,65.0,0.3456221198156682,0.1297709923664122,0.032284525692857564,0.04183512040780454,0.6606902208941232,0.6469492727917702,0.4867898463132447,0.5926056131716178,0.54,0.3723675624369698,0.40370116518163124,-0.8121290194354478,0.39428775406436434
Michal Przysiezny,101,29,62,7,187.9108910891089,57.0,0.2871287128712871,0.11290322580645161,0.0882920314586734,0.04214275115002226,0.5840629173467874,0.7154471544715447,0.48234034962540134,0.618489390117228,0.6054313099041534,0.31821076090417066,0.37150127226463103,-0.3731497048431064,0.3314096195045566
Michel Kratochvil,167,71,91,12,90.83233532934132,35.0,0.4251497005988024,0.13186813186813187,0.04514889529298751,0.06155939801472943,0.5602785782901056,0.6969567081011573,0.4842526852357546,0.6034261927633685,0.5871335504885994,0.3882002974714923,0.41725352112676056,0.20716061253435059,0.17727240227744692
Mikael Ymer,152,72,79,13,134.2251655629139,53.0,0.47368421052631576,0.16455696202531644,0.030018447090390744,0.03940969310749623,0.6723964447425792,0.6434717545828657,0.4814435628359355,0.5903907429146403,0.5625517812758907,0.39428670660762355,0.41580756013745707,-0.21687047985026675,0.41788351590607686
Mikhail Kukushkin,394,169,211,29,85.19796954314721,40.0,0.4289340101522843,0.13744075829383887,0.03963921986287692,0.018871064367969113,0.6127604340011982,0.6657976209874531,0.5135367425870219,0.6068361845170738,0.6040245566166439,0.3693309691059128,0.4110576923076923,0.3609768799821018,0.29339950186559094
Mikhail Youzhny,881,482,406,93,41.928490351872874,8.0,0.547105561861521,0.229064039408867,0.04967080347258638,0.032905086523335084,0.6078482782730292,0.6945123412413132,0.5139291285937152,0.6236963234865699,0.6060155346223765,0.3862008478292648,0.41170097508125675,0.40538776310741786,0.3036948963862618
Milos Raonic,555,379,179,50,33.933092224231466,3.0,0.6828828828828829,0.27932960893854747,0.19800399201596808,0.04233885170834801,0.6281084889045438,0.8157619261253177,0.5501041863989392,0.7169660678642714,0.6961594555177443,0.3388570404872805,0.3559485530546624,0.7922265559895196,0.6831675538624281
Miomir Kecmanovic,353,169,168,33,53.04249291784703,27.0,0.47875354107648727,0.19642857142857142,0.054996573983915754,0.026398355512279564,0.6136535756788921,0.7051598495533615,0.5281433772052646,0.6367701684157381,0.613588110403397,0.3674523961209032,0.39026437263953,0.11735716809902019,0.32974103523050186
Mischa Zverev,317,130,172,20,102.37223974763407,26.0,0.41009463722397477,0.11627906976744186,0.06527007599096324,0.028547956459231874,0.6441569110700349,0.6929600816222421,0.48770633729654855,0.6199219552269459,0.6034031413612565,0.3580231798889977,0.38676318510858326,-0.11385554091246489,0.42720800303345474
Nick Kyrgios,308,201,111,35,50.60130718954248,13.0,0.6525974025974026,0.3153153153153153,0.1820383608734716,0.04132973944294699,0.6612367670612134,0.7772789035269096,0.5334409594095941,0.6946755732645806,0.6768901569186876,0.3292735292969512,0.3891454965357968,1.1166581340919233,0.7286964673078599
Nicolas Almagro,651,386,271,63,38.84024577572965,9.0,0.5929339477726574,0.23247232472324722,0.10616074589873717,0.03227900389472442,0.5810220701050396,0.748696594217618,0.5274178403755868,0.6559856800031473,0.6210895361380798,0.371109659571198,0.38972542072630645,0.2280017371340727,0.3637134011483294
Nicolas Escude,194,120,80,24,40.70103092783505,17.0,0.6185567010309279,0.3,0.08950423047339347,0.045800992937556816,0.5579330116775051,0.7418222834941722,0.5093324897184436,0.6390462205440179,0.6017316017316018,0.39182972880192246,0.40561959654178675,0.21996047207849984,0.2701866261637209
Nicolas Jarry,252,122,139,34,90.90873015873017,18.0,0.48412698412698413,0.2446043165467626,0.11226680662245336,0.03149005200629801,0.6381506751276301,0.7432523364485981,0.5225474683544303,0.6633904289326781,0.6486310299869622,0.3347761974979784,0.3526501766784452,-0.03724686027974711,0.5170422854928234
Nicolas Kiefer,415,239,189,41,48.6374695863747,4.0,0.5759036144578313,0.21693121693121692,0.09101160862354893,0.04915422885572139,0.5261691542288557,0.7493696419566314,0.49580008399832004,0.6292205638474295,0.6030592734225622,0.3880392680646454,0.4226509467667024,0.5672191604678963,0.1958383537778547
Nicolas Lapentti,389,195,219,59,54.34447300771208,6.0,0.5012853470437018,0.2694063926940639,0.06362210214397769,0.03151472895241415,0.5995468014641799,0.7067100825677405,0.48724645251153476,0.6188251699494509,0.5848179705654531,0.37756846328274896,0.3902161547212742,-0.3474667103130261,0.31441726953183774
Nicolas Mahut,395,176,222,29,91.97721518987342,37.0,0.44556962025316454,0.13063063063063063,0.09580374034674193,0.04286201656173433,0.6090314176720528,0.7342262056322248,0.5046009836585753,0.6444499581304469,0.6169614147909968,0.3412075139787648,0.3824049513704686,0.02138002094156477,0.40919466931695647
